id_konsultasi,tgl_booking,id_klien,nama_klien,domisili_kota,kode_layanan,nama_layanan,kategori_layanan,biaya_jasa,durasi_menit,id_konsultan,nama_konsultan,kanal_sesi,skor_kepuasan_klien_1_5,status_penyelesaian,diskon_promo_voucher
ADV-SRV-2030766,2025-08-12 09:37:00,KLN-1569,Keluarga Umar Hakim,Depok,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030767,2025-11-12 17:59:00,KLN-573,Ibu Zaid Maulana,Bekasi,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,5,Jadwal Ulang (Rescheduled),0
ADV-SRV-2030768,2025-03-02 08:02:00,KLN-1595,Ibu Rania Suryono,Jakarta Selatan,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Private Mentoring Google Meet,1,Selesai & Laporan Terbit,250000
ADV-SRV-2030769,2025-09-04 15:59:00,KLN-1960,Bpk. Zaid Hidayat,Bogor,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030770,2025-02-22 12:50:00,KLN-728,Bpk. Ahmad Hakim,Kuala Lumpur (Online),SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,100000
ADV-SRV-2030771,2025-01-19 13:57:00,KLN-782,Keluarga Salma Wijaya,Jakarta Selatan,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030772,2025-06-26 07:18:00,KLN-1150,Keluarga Hasan Santoso,Jakarta Selatan,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,4,Jadwal Ulang (Rescheduled),100000
ADV-SRV-2030773,2025-12-13 20:07:00,KLN-816,Bpk. Farhan Utami,Bogor,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,4,Jadwal Ulang (Rescheduled),0
ADV-SRV-2030774,2025-04-02 21:28:00,KLN-158,Bpk. Putri Pratama,Surabaya,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,250000
ADV-SRV-2030775,2025-07-30 07:26:00,KLN-1670,Bpk. Danang Firmansyah,Surabaya,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Tatap Muka Kantor Advisory,4,Selesai & Laporan Terbit,0
ADV-SRV-2030776,2025-10-02 13:48:00,KLN-1981,Ibu Rizky Firmansyah,Kuala Lumpur (Online),SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Dalam Proses Analisis,0
ADV-SRV-2030777,2025-12-20 13:22:00,KLN-842,Keluarga Dina Hidayat,Jakarta Selatan,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,5,Dalam Proses Analisis,0
ADV-SRV-2030778,2025-02-10 07:59:00,KLN-900,Keluarga Hana Kusuma,Tangerang Selatan,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030779,2025-07-10 11:27:00,KLN-1170,Ibu Ibrahim Nugroho,Bogor,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,250000
ADV-SRV-2030780,2025-10-06 15:57:00,KLN-695,Ibu Hana Suryono,Kuala Lumpur (Online),SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,4,Selesai & Laporan Terbit,0
ADV-SRV-2030781,2025-06-14 10:25:00,KLN-599,Bpk. Dina Nugroho,Yogyakarta,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Tatap Muka Kantor Advisory,4,Selesai & Laporan Terbit,0
ADV-SRV-2030782,2025-10-19 20:20:00,KLN-1283,Bpk. Hana Santoso,Bekasi,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030783,2025-11-15 08:08:00,KLN-517,Ibu Taufiq Hakim,Kuala Lumpur (Online),SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030784,2025-07-27 20:16:00,KLN-1666,Bpk. Maryam Saputra,Yogyakarta,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030785,2025-10-02 12:26:00,KLN-694,Ibu Muhammad Kusuma,Bogor,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,0
ADV-SRV-2030786,2025-09-28 15:17:00,KLN-1798,Keluarga Nisa Hakim,Bekasi,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,3,Selesai & Laporan Terbit,100000
ADV-SRV-2030787,2025-12-30 19:06:00,KLN-1819,Ibu Rania Ramadhan,Depok,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,0
ADV-SRV-2030788,2025-08-20 21:57:00,KLN-1375,Ibu Dina Pratama,Depok,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030789,2025-09-28 20:05:00,KLN-544,Ibu Nisa Lestari,Singapura (Online),SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,4,Dalam Proses Analisis,500000
ADV-SRV-2030790,2025-08-04 14:05:00,KLN-1442,Bpk. Hana Hidayat,Bandung,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,250000
ADV-SRV-2030791,2025-12-31 08:51:00,KLN-1536,Bpk. Hasan Hidayat,Singapura (Online),SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Dalam Proses Analisis,0
ADV-SRV-2030792,2025-05-24 18:55:00,KLN-1964,Ibu Taufiq Hakim,Bandung,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Private Mentoring Google Meet,5,Dalam Proses Analisis,500000
ADV-SRV-2030793,2025-02-09 09:29:00,KLN-1292,Keluarga Ilham Maulana,Singapura (Online),SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Private Mentoring Google Meet,5,Jadwal Ulang (Rescheduled),100000
ADV-SRV-2030794,2025-12-01 08:01:00,KLN-1709,Bpk. Rafi Wijaya,Bandung,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030795,2025-09-13 09:05:00,KLN-513,Keluarga Umar Maulana,Kuala Lumpur (Online),SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Dalam Proses Analisis,0
ADV-SRV-2030796,2025-04-01 11:39:00,KLN-208,Ibu Zahra Ramadhan,Singapura (Online),SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,100000
ADV-SRV-2030797,2025-04-06 10:42:00,KLN-1982,Bpk. Ahmad Utami,Singapura (Online),SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,4,Dalam Proses Analisis,100000
ADV-SRV-2030798,2025-04-08 21:12:00,KLN-1602,Bpk. Maryam Wijaya,Surabaya,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Zoom Virtual Meeting,5,Jadwal Ulang (Rescheduled),250000
ADV-SRV-2030799,2025-10-22 18:44:00,KLN-864,Keluarga Fatimah Lestari,Depok,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030800,2025-02-10 21:45:00,KLN-294,Bpk. Laila Lestari,Bekasi,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,0
ADV-SRV-2030801,2025-04-17 11:01:00,KLN-1058,Ibu Azizah Pratama,Jakarta Selatan,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030802,2025-04-16 21:30:00,KLN-139,Keluarga Safira Saputra,Singapura (Online),SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,4,Dalam Proses Analisis,0
ADV-SRV-2030803,2025-11-09 11:45:00,KLN-965,Bpk. Ali Hakim,Singapura (Online),SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Dalam Proses Analisis,0
ADV-SRV-2030804,2025-11-28 16:20:00,KLN-658,Keluarga Rizky Nugroho,Bandung,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Private Mentoring Google Meet,3,Selesai & Laporan Terbit,500000
ADV-SRV-2030805,2025-09-29 18:11:00,KLN-303,Keluarga Laila Kusuma,Surabaya,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030806,2025-07-30 10:29:00,KLN-1895,Bpk. Azizah Nugroho,Singapura (Online),SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Dalam Proses Analisis,0
ADV-SRV-2030807,2025-10-28 20:06:00,KLN-205,Keluarga Hana Utami,Kuala Lumpur (Online),SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030808,2025-07-09 09:56:00,KLN-1641,Ibu Muhammad Santoso,Jakarta Selatan,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030809,2025-04-26 17:59:00,KLN-1141,Ibu Khadijah Santoso,Kuala Lumpur (Online),SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Dalam Proses Analisis,250000
ADV-SRV-2030810,2025-09-21 12:25:00,KLN-824,Bpk. Maryam Lestari,Kuala Lumpur (Online),SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Private Mentoring Google Meet,2,Selesai & Laporan Terbit,500000
ADV-SRV-2030811,2025-09-28 13:49:00,KLN-1211,Bpk. Ahmad Wijaya,Singapura (Online),SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,5,Dalam Proses Analisis,500000
ADV-SRV-2030812,2025-12-17 13:12:00,KLN-297,Keluarga Zahra Hidayat,Bogor,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,2,Selesai & Laporan Terbit,0
ADV-SRV-2030813,2025-02-02 14:30:00,KLN-559,Bpk. Ilham Hakim,Depok,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030814,2025-09-04 15:37:00,KLN-1210,Keluarga Zahra Santoso,Singapura (Online),SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030815,2025-12-27 12:22:00,KLN-1420,Keluarga Fikri Suryono,Kuala Lumpur (Online),SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030816,2025-09-15 18:28:00,KLN-711,Bpk. Farhan Hakim,Tangerang Selatan,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030817,2025-06-26 09:20:00,KLN-1770,Keluarga Ilham Suryono,Bogor,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,250000
ADV-SRV-2030818,2025-07-07 13:14:00,KLN-200,Bpk. Rafi Hakim,Depok,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,100000
ADV-SRV-2030819,2025-11-12 20:45:00,KLN-334,Keluarga Ibrahim Utami,Bekasi,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030820,2025-08-14 15:34:00,KLN-1703,Bpk. Ibrahim Wijaya,Jakarta Selatan,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Private Mentoring Google Meet,5,Jadwal Ulang (Rescheduled),500000
ADV-SRV-2030821,2025-09-25 07:05:00,KLN-828,Keluarga Salma Pratama,Bandung,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030822,2025-06-06 18:04:00,KLN-626,Keluarga Fatimah Utami,Surabaya,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,100000
ADV-SRV-2030823,2025-04-18 19:47:00,KLN-1170,Ibu Putri Saputra,Bekasi,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030824,2025-02-12 14:56:00,KLN-1392,Keluarga Fatimah Pratama,Depok,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030825,2025-11-30 08:03:00,KLN-1671,Keluarga Safira Saputra,Singapura (Online),SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030826,2025-03-28 20:29:00,KLN-1750,Ibu Ali Nugroho,Tangerang Selatan,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030827,2025-09-18 15:11:00,KLN-718,Keluarga Hasan Maulana,Singapura (Online),SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030828,2025-01-09 09:24:00,KLN-456,Ibu Azizah Lestari,Jakarta Selatan,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,0
ADV-SRV-2030829,2025-06-22 17:54:00,KLN-520,Bpk. Harun Firmansyah,Singapura (Online),SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030830,2025-06-12 15:13:00,KLN-1258,Keluarga Rafi Lestari,Tangerang Selatan,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Private Mentoring Google Meet,4,Jadwal Ulang (Rescheduled),0
ADV-SRV-2030831,2025-11-23 07:52:00,KLN-492,Ibu Taufiq Lestari,Yogyakarta,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030832,2025-08-03 21:53:00,KLN-233,Bpk. Fatimah Nugroho,Surabaya,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,5,Jadwal Ulang (Rescheduled),0
ADV-SRV-2030833,2025-08-09 18:57:00,KLN-287,Ibu Ahmad Maulana,Bekasi,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Private Mentoring Google Meet,5,Jadwal Ulang (Rescheduled),100000
ADV-SRV-2030834,2025-12-06 13:11:00,KLN-823,Keluarga Ali Utami,Bekasi,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Tatap Muka Kantor Advisory,5,Dalam Proses Analisis,0
ADV-SRV-2030835,2025-01-23 13:43:00,KLN-549,Keluarga Salma Kusuma,Depok,SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Tatap Muka Kantor Advisory,5,Dalam Proses Analisis,0
ADV-SRV-2030836,2025-07-29 12:39:00,KLN-1148,Ibu Laila Suryono,Bandung,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-02,"Hj. Wardah Hanum, M.E.Sy., CFP",Tatap Muka Kantor Advisory,5,Dalam Proses Analisis,0
ADV-SRV-2030837,2025-03-10 10:21:00,KLN-1692,Bpk. Muhammad Wijaya,Bandung,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,2,Dalam Proses Analisis,0
ADV-SRV-2030838,2025-09-23 12:04:00,KLN-1205,Keluarga Rafi Lestari,Jakarta Selatan,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030839,2025-08-12 10:14:00,KLN-623,Bpk. Muhammad Kusuma,Bandung,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Jadwal Ulang (Rescheduled),100000
ADV-SRV-2030840,2025-07-29 07:37:00,KLN-449,Keluarga Khadijah Ramadhan,Singapura (Online),SRV-03,Audit Portofolio Investasi & Bebas Riba,Investasi Syariah,1800000,90,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Private Mentoring Google Meet,5,Jadwal Ulang (Rescheduled),0
ADV-SRV-2030841,2025-08-08 21:52:00,KLN-1215,Ibu Dina Maulana,Bandung,SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030842,2025-04-18 19:44:00,KLN-244,Keluarga Ahmad Maulana,Surabaya,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Private Mentoring Google Meet,5,Jadwal Ulang (Rescheduled),250000
ADV-SRV-2030843,2025-01-27 07:51:00,KLN-1101,Keluarga Hana Pratama,Singapura (Online),SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,250000
ADV-SRV-2030844,2025-09-29 09:21:00,KLN-592,Keluarga Nurul Hakim,Depok,SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Zoom Virtual Meeting,5,Selesai & Laporan Terbit,0
ADV-SRV-2030845,2025-12-11 18:36:00,KLN-943,Ibu Ibrahim Utami,Yogyakarta,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Tatap Muka Kantor Advisory,4,Jadwal Ulang (Rescheduled),0
ADV-SRV-2030846,2025-12-10 15:07:00,KLN-1961,Ibu Zahra Kusuma,Bogor,SRV-04,Sertifikasi Sharia Financial Planner (SFP),Edukasi & Workshop,3500000,480,KNS-01,"Dr. H. Salman Faris, CFP Syariah",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
ADV-SRV-2030847,2025-08-10 08:10:00,KLN-144,Ibu Rafi Ramadhan,Surabaya,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Zoom Virtual Meeting,3,Selesai & Laporan Terbit,0
ADV-SRV-2030848,2025-10-14 07:05:00,KLN-1655,Keluarga Nisa Firmansyah,Singapura (Online),SRV-06,Corporate Training Literasi Keuangan Syariah,Corporate Training,7500000,180,KNS-03,"M. Reza Al-Faruq, S.E., CFP Syariah",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,500000
ADV-SRV-2030849,2025-04-02 09:40:00,KLN-434,Ibu Khadijah Kusuma,Surabaya,SRV-02,Perencanaan Waris & Wasiat Syariah Komprehensif,Hukum & Faraidh,2500000,120,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Zoom Virtual Meeting,4,Selesai & Laporan Terbit,0
ADV-SRV-2030850,2025-05-08 19:07:00,KLN-746,Bpk. Fatimah Firmansyah,Singapura (Online),SRV-01,Konsultasi Keuangan Keluarga Sakinah 1-on-1,Perencanaan Finansial,1200000,90,KNS-05,"Fadhilurrohman, S.Sy., M.H.",Private Mentoring Google Meet,5,Selesai & Laporan Terbit,0
ADV-SRV-2030851,2025-01-29 14:12:00,KLN-542,Bpk. Harun Utami,Tangerang Selatan,SRV-05,Konsultasi Restrukturisasi Utang & Solusi Riba,Mediasi & Pemulihan,950000,60,KNS-04,"Nur Aini Rahmawati, M.Sc., CFP",Tatap Muka Kantor Advisory,5,Selesai & Laporan Terbit,0
