id_bayar,nis_santri,nama_santri,tingkat,jurusan,kamar_asrama,tgl_bayar,kode_pos_biaya,nama_pos_biaya,nominal_tagihan,nominal_dibayar,status_bayar,metode_bayar,nama_wali,kategori_beasiswa
BYR-PSN-20255947,NIS-25037,Danang Nugroho,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 103,2025-08-27 11:04:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Transfer Bank Muamalat,H. Fikri Hidayat,Reguler (Mandiri)
BYR-PSN-20255948,NIS-24651,Danang Saputra,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 193,2025-11-19 08:42:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Lunas (Potongan 50%),Tunai Bendahara,H. Umar Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20255949,NIS-25371,Taufiq Ramadhan,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 214,2025-12-13 20:20:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,QRIS Pendidikan,H. Ali Ramadhan,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255950,NIS-24126,Muhammad Lestari,SMK,TKJ,Gedung Umar bin Khattab Kamar 147,2025-07-06 10:13:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Tunggakan Sebagian,Virtual Account BSI,H. Ilham Saputra,Reguler (Mandiri)
BYR-PSN-20255951,NIS-24518,Danang Firmansyah,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 169,2025-04-03 11:03:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Farhan Santoso,Reguler (Mandiri)
BYR-PSN-20255952,NIS-25220,Harun Nugroho,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 284,2025-09-29 11:32:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Rizky Wijaya,Reguler (Mandiri)
BYR-PSN-20255953,NIS-25206,Ibrahim Nugroho,SMK,DKV,Gedung Umar bin Khattab Kamar 150,2025-07-11 20:02:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account BSI,H. Taufiq Firmansyah,Reguler (Mandiri)
BYR-PSN-20255954,NIS-24443,Ali Kusuma,SMK,RPL,Gedung Umar bin Khattab Kamar 109,2025-07-29 15:46:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Rafi Hakim,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255955,NIS-24693,Zaid Pratama,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 221,2025-12-10 20:43:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account BSI,H. Harun Nugroho,Reguler (Mandiri)
BYR-PSN-20255956,NIS-25463,Muhammad Hakim,Persiapan,MAT,Gedung Umar bin Khattab Kamar 174,2025-08-11 07:59:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account Bank Syariah,H. Ali Nugroho,Reguler (Mandiri)
BYR-PSN-20255957,NIS-25332,Muhammad Lestari,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 140,2025-02-13 07:38:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Tunai Bendahara,H. Muhammad Kusuma,Reguler (Mandiri)
BYR-PSN-20255958,NIS-25226,Ali Santoso,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 275,2025-10-28 09:19:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account BSI,H. Umar Nugroho,Beasiswa Prestasi 50%
BYR-PSN-20255959,NIS-25316,Ali Saputra,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 265,2025-06-21 14:26:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Transfer Bank Muamalat,H. Rizky Ramadhan,Reguler (Mandiri)
BYR-PSN-20255960,NIS-25864,Ilham Lestari,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 174,2025-10-16 21:05:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Muhammad Maulana,Beasiswa Prestasi 50%
BYR-PSN-20255961,NIS-25098,Ali Santoso,SMK,TKJ,Gedung Thalhah bin Ubaidillah Kamar 162,2025-03-14 20:37:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Tunggakan Sebagian,QRIS Pendidikan,H. Rafi Wijaya,Reguler (Mandiri)
BYR-PSN-20255962,NIS-23406,Ilham Maulana,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 192,2025-08-03 19:17:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Lunas (Potongan 50%),Virtual Account BSI,H. Farhan Firmansyah,Beasiswa Prestasi 50%
BYR-PSN-20255963,NIS-24672,Taufiq Ramadhan,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 222,2025-12-24 14:40:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,QRIS Pendidikan,H. Hasan Hidayat,Reguler (Mandiri)
BYR-PSN-20255964,NIS-24267,Hasan Kusuma,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 247,2025-09-14 16:43:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account Bank Syariah,H. Danang Maulana,Reguler (Mandiri)
BYR-PSN-20255965,NIS-23768,Muhammad Kusuma,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 133,2025-04-07 13:08:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,QRIS Pendidikan,H. Muhammad Ramadhan,Reguler (Mandiri)
BYR-PSN-20255966,NIS-24411,Fikri Maulana,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 277,2025-08-18 09:08:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Ali Suryono,Beasiswa Prestasi 50%
BYR-PSN-20255967,NIS-23037,Muhammad Maulana,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 282,2025-02-15 17:44:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Lunas (Potongan 50%),Tunai Bendahara,H. Ibrahim Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20255968,NIS-25556,Harun Hakim,SMK,RPL,Gedung Umar bin Khattab Kamar 259,2025-02-24 07:08:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Tunggakan Sebagian,QRIS Pendidikan,H. Taufiq Lestari,Reguler (Mandiri)
BYR-PSN-20255969,NIS-25373,Fikri Maulana,SMK,DKV,Gedung Utsman bin Affan Kamar 243,2025-04-23 08:05:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Muhammad Hakim,Reguler (Mandiri)
BYR-PSN-20255970,NIS-25412,Rizky Santoso,SMK,TKJ,Gedung Umar bin Khattab Kamar 156,2025-02-21 17:16:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Tunai Bendahara,H. Ali Hakim,Reguler (Mandiri)
BYR-PSN-20255971,NIS-24236,Ilham Firmansyah,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 303,2025-09-03 12:53:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,QRIS Pendidikan,H. Rafi Wijaya,Reguler (Mandiri)
BYR-PSN-20255972,NIS-24088,Harun Kusuma,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 270,2025-03-20 12:20:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),Virtual Account BSI,H. Danang Utami,Beasiswa Prestasi 50%
BYR-PSN-20255973,NIS-23224,Ibrahim Wijaya,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 203,2025-10-26 13:34:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Ali Hidayat,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255974,NIS-25158,Hasan Maulana,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 171,2025-03-16 14:49:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,25000,Lunas (Potongan 50%),QRIS Pendidikan,H. Ahmad Hakim,Beasiswa Prestasi 50%
BYR-PSN-20255975,NIS-25521,Taufiq Firmansyah,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 148,2025-11-10 15:43:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Hasan Lestari,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255976,NIS-23529,Farhan Kusuma,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 131,2025-03-07 13:34:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,0,Lunas Beasiswa Penuh,QRIS Pendidikan,H. Ilham Maulana,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255977,NIS-23819,Ilham Santoso,Persiapan,MAT,Gedung Umar bin Khattab Kamar 225,2025-09-18 21:16:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Rafi Suryono,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255978,NIS-24506,Ali Hakim,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 178,2025-02-28 11:55:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Ali Pratama,Reguler (Mandiri)
BYR-PSN-20255979,NIS-25903,Taufiq Pratama,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 292,2025-08-02 14:01:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Ahmad Lestari,Reguler (Mandiri)
BYR-PSN-20255980,NIS-24588,Ali Ramadhan,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 235,2025-10-01 17:21:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,25000,Lunas (Potongan 50%),QRIS Pendidikan,H. Rizky Hakim,Beasiswa Prestasi 50%
BYR-PSN-20255981,NIS-23881,Muhammad Suryono,SMK,TKJ,Gedung Utsman bin Affan Kamar 109,2025-03-08 08:40:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Fikri Saputra,Reguler (Mandiri)
BYR-PSN-20255982,NIS-25154,Ahmad Ramadhan,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 308,2025-08-03 08:27:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account Bank Syariah,H. Taufiq Nugroho,Reguler (Mandiri)
BYR-PSN-20255983,NIS-25643,Rafi Firmansyah,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 295,2025-10-27 13:02:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account BSI,H. Umar Maulana,Reguler (Mandiri)
BYR-PSN-20255984,NIS-25929,Ilham Hidayat,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 177,2025-09-04 16:19:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Farhan Nugroho,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255985,NIS-25550,Hasan Pratama,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 182,2025-05-01 14:17:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Tunai Bendahara,H. Ilham Hakim,Beasiswa Prestasi 50%
BYR-PSN-20255986,NIS-25119,Ali Utami,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 283,2025-03-24 09:55:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account BSI,H. Taufiq Utami,Reguler (Mandiri)
BYR-PSN-20255987,NIS-23579,Fikri Kusuma,SMK,TKJ,Gedung Utsman bin Affan Kamar 253,2025-01-16 07:17:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Transfer Bank Muamalat,H. Umar Pratama,Reguler (Mandiri)
BYR-PSN-20255988,NIS-25686,Zaid Kusuma,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 138,2025-10-19 10:13:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account Bank Syariah,H. Ali Wijaya,Reguler (Mandiri)
BYR-PSN-20255989,NIS-23484,Rafi Santoso,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 265,2025-09-30 11:26:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account BSI,H. Taufiq Suryono,Reguler (Mandiri)
BYR-PSN-20255990,NIS-24476,Harun Hidayat,SMK,DKV,Gedung Umar bin Khattab Kamar 161,2025-01-19 19:24:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,25000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Harun Nugroho,Beasiswa Prestasi 50%
BYR-PSN-20255991,NIS-24809,Ilham Ramadhan,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 255,2025-10-12 07:37:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Hasan Utami,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255992,NIS-25710,Ilham Wijaya,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 113,2025-09-15 12:01:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Ibrahim Wijaya,Reguler (Mandiri)
BYR-PSN-20255993,NIS-24509,Hasan Wijaya,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 249,2025-04-02 15:41:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Tunai Bendahara,H. Ahmad Santoso,Reguler (Mandiri)
BYR-PSN-20255994,NIS-24105,Ibrahim Ramadhan,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 214,2025-08-05 15:06:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account BSI,H. Farhan Pratama,Reguler (Mandiri)
BYR-PSN-20255995,NIS-23980,Ilham Ramadhan,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 195,2025-07-27 13:01:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Tunggakan Sebagian,Tunai Bendahara,H. Muhammad Utami,Reguler (Mandiri)
BYR-PSN-20255996,NIS-23445,Harun Firmansyah,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 289,2025-08-21 18:45:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Farhan Wijaya,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20255997,NIS-23783,Hasan Saputra,Persiapan,MAT,Gedung Utsman bin Affan Kamar 273,2025-03-02 12:23:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account BSI,H. Rizky Hidayat,Reguler (Mandiri)
BYR-PSN-20255998,NIS-24540,Ilham Santoso,SMK,TKJ,Gedung Utsman bin Affan Kamar 175,2025-03-21 18:48:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Tunai Bendahara,H. Ahmad Pratama,Reguler (Mandiri)
BYR-PSN-20255999,NIS-24595,Taufiq Saputra,SMK,RPL,Gedung Umar bin Khattab Kamar 133,2025-12-05 07:39:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Fikri Maulana,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20256000,NIS-24174,Rafi Saputra,Persiapan,MAT,Gedung Umar bin Khattab Kamar 267,2025-11-27 14:55:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Tunai Bendahara,H. Taufiq Wijaya,Reguler (Mandiri)
BYR-PSN-20256001,NIS-23012,Taufiq Utami,SMK,DKV,Gedung Umar bin Khattab Kamar 271,2025-01-16 19:50:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account Bank Syariah,H. Farhan Firmansyah,Reguler (Mandiri)
BYR-PSN-20256002,NIS-24001,Ahmad Maulana,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 252,2025-12-30 21:43:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account Bank Syariah,H. Danang Saputra,Reguler (Mandiri)
BYR-PSN-20256003,NIS-23857,Ahmad Nugroho,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 273,2025-12-04 11:45:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,112500,Lunas (Potongan 25%),Virtual Account BSI,H. Hasan Hidayat,Keringanan Khusus 25%
BYR-PSN-20256004,NIS-25127,Harun Pratama,SMK,DKV,Gedung Utsman bin Affan Kamar 301,2025-05-31 15:51:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Tunai Bendahara,H. Ibrahim Pratama,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20256005,NIS-23168,Danang Ramadhan,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 269,2025-06-03 07:48:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,25000,Lunas (Potongan 50%),Transfer Bank Muamalat,H. Hasan Lestari,Beasiswa Prestasi 50%
BYR-PSN-20256006,NIS-24703,Fikri Maulana,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 269,2025-05-04 11:06:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account BSI,H. Rizky Wijaya,Reguler (Mandiri)
BYR-PSN-20256007,NIS-24353,Taufiq Firmansyah,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 304,2025-03-29 14:27:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account Bank Syariah,H. Muhammad Pratama,Reguler (Mandiri)
BYR-PSN-20256008,NIS-24248,Rafi Pratama,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 153,2025-11-17 19:40:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Ibrahim Saputra,Reguler (Mandiri)
BYR-PSN-20256009,NIS-25413,Taufiq Ramadhan,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 112,2025-04-15 17:29:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account Bank Syariah,H. Zaid Santoso,Reguler (Mandiri)
BYR-PSN-20256010,NIS-24232,Ibrahim Hidayat,SMK,DKV,Gedung Umar bin Khattab Kamar 182,2025-05-05 19:32:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,QRIS Pendidikan,H. Ali Saputra,Reguler (Mandiri)
BYR-PSN-20256011,NIS-24972,Harun Kusuma,SMK,TKJ,Gedung Thalhah bin Ubaidillah Kamar 270,2025-08-27 09:58:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Lunas (Potongan 50%),Tunai Bendahara,H. Danang Saputra,Beasiswa Prestasi 50%
BYR-PSN-20256012,NIS-25625,Hasan Hakim,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 225,2025-06-05 10:32:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,QRIS Pendidikan,H. Muhammad Wijaya,Reguler (Mandiri)
BYR-PSN-20256013,NIS-23386,Fikri Saputra,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 152,2025-01-04 15:07:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Umar Hidayat,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20256014,NIS-24423,Ilham Santoso,SMK,TKJ,Gedung Umar bin Khattab Kamar 274,2025-10-31 08:42:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account Bank Syariah,H. Zaid Kusuma,Reguler (Mandiri)
BYR-PSN-20256015,NIS-24458,Ahmad Pratama,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 176,2025-12-20 17:09:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Taufiq Santoso,Reguler (Mandiri)
BYR-PSN-20256016,NIS-25118,Umar Saputra,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 198,2025-09-09 11:15:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account Bank Syariah,H. Danang Pratama,Reguler (Mandiri)
BYR-PSN-20256017,NIS-24834,Muhammad Nugroho,Persiapan,MAT,Gedung Umar bin Khattab Kamar 174,2025-10-29 21:33:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account Bank Syariah,H. Ali Maulana,Reguler (Mandiri)
BYR-PSN-20256018,NIS-25091,Ali Maulana,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 135,2025-08-23 19:48:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Lunas (Potongan 50%),QRIS Pendidikan,H. Harun Utami,Beasiswa Prestasi 50%
BYR-PSN-20256019,NIS-23635,Taufiq Suryono,Persiapan,MAT,Gedung Utsman bin Affan Kamar 269,2025-08-15 11:36:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Harun Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20256020,NIS-25383,Ilham Ramadhan,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 248,2025-06-26 07:59:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Transfer Bank Muamalat,H. Zaid Lestari,Reguler (Mandiri)
BYR-PSN-20256021,NIS-23567,Umar Kusuma,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 223,2025-12-29 13:19:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Tunggakan Sebagian,QRIS Pendidikan,H. Danang Utami,Reguler (Mandiri)
BYR-PSN-20256022,NIS-25205,Hasan Maulana,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 189,2025-09-13 19:01:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Umar Maulana,Beasiswa Prestasi 50%
BYR-PSN-20256023,NIS-23982,Rizky Saputra,SMK,TKJ,Gedung Umar bin Khattab Kamar 220,2025-01-25 14:16:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Tunggakan Sebagian,Tunai Bendahara,H. Ibrahim Wijaya,Reguler (Mandiri)
BYR-PSN-20256024,NIS-25323,Hasan Hakim,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 296,2025-12-13 16:45:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Fikri Kusuma,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20256025,NIS-25892,Hasan Hakim,SMK,TKJ,Gedung Utsman bin Affan Kamar 261,2025-12-08 16:42:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Ilham Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20256026,NIS-25169,Ilham Kusuma,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 160,2025-11-14 16:26:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account Bank Syariah,H. Zaid Kusuma,Reguler (Mandiri)
BYR-PSN-20256027,NIS-25969,Ilham Hakim,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 190,2025-05-24 12:24:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Rizky Lestari,Reguler (Mandiri)
BYR-PSN-20256028,NIS-25491,Rafi Nugroho,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 307,2025-01-01 17:35:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account BSI,H. Hasan Saputra,Reguler (Mandiri)
BYR-PSN-20256029,NIS-24950,Ahmad Maulana,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 151,2025-09-19 15:19:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Lunas (Potongan 50%),QRIS Pendidikan,H. Ilham Hakim,Beasiswa Prestasi 50%
BYR-PSN-20256030,NIS-25849,Harun Maulana,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 246,2025-10-04 19:26:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Muhammad Hidayat,Reguler (Mandiri)
BYR-PSN-20256031,NIS-24674,Muhammad Suryono,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 165,2025-09-30 13:08:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Virtual Account BSI,H. Muhammad Hakim,Reguler (Mandiri)
BYR-PSN-20256032,NIS-23749,Umar Wijaya,SMK,DKV,Gedung Utsman bin Affan Kamar 259,2025-12-14 16:03:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Virtual Account Bank Syariah,H. Hasan Ramadhan,Reguler (Mandiri)
BYR-PSN-20256033,NIS-25875,Ilham Santoso,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 306,2025-01-30 14:39:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Harun Suryono,Reguler (Mandiri)
BYR-PSN-20256034,NIS-23409,Ali Lestari,SMK,RPL,Gedung Utsman bin Affan Kamar 116,2025-10-13 14:50:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Tunai Bendahara,H. Ibrahim Nugroho,Reguler (Mandiri)
BYR-PSN-20256035,NIS-23878,Umar Nugroho,SMP,SMP-IT,Gedung Utsman bin Affan Kamar 308,2025-07-23 16:07:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account Bank Syariah,H. Ilham Utami,Reguler (Mandiri)
