nomor_kontrak,id_konsumen,nama_konsumen,kode_proyek,tipe_unit,luas_bangunan_m2,luas_tanah_m2,tgl_akad,skema_akad,harga_pokok_developer,margin_keuntungan,total_harga_jual,uang_muka_dp,tenor_bulan,angsuran_per_bulan,angsuran_ke,total_terbayar,sisa_piutang,status_kelancaran
KTR-AGP-2029549,KNS-2771,Taufiq Hakim,PRJ-02,Tipe 84/120,84,120,2025-09-21 17:24:00,Cash Keras Bertahap,780000000,195000000,975000000,487500000,24,20312500,23,954687500,20312500,Tertunggak 1-30 Hari
KTR-AGP-2029550,KNS-2600,Muhammad Suryono,PRJ-03,Tipe 45/72,45,72,2025-08-27 12:57:00,Cash Keras Bertahap,380000000,83600000,463600000,139080000,36,9014444,11,238238884,225361116,Tertunggak 1-30 Hari
KTR-AGP-2029551,KNS-780,Azizah Pratama,PRJ-03,Tipe 84/120,84,120,2025-10-21 07:45:00,IMBT (Sewa Beli / Leasing),780000000,234000000,1014000000,507000000,24,21125000,13,781625000,232375000,Tertunggak 1-30 Hari
KTR-AGP-2029552,KNS-641,Nisa Wijaya,PRJ-01,Tipe 120/150 VIP,120,150,2025-01-18 17:01:00,Murabahah (Jual Beli Angsuran),1250000000,225000000,1475000000,737500000,36,20486111,16,1065277776,409722224,Lunas Dini
KTR-AGP-2029553,KNS-583,Ali Suryono,PRJ-03,Tipe 36/60,36,60,2025-11-28 11:18:00,IMBT (Sewa Beli / Leasing),240000000,43200000,283200000,28320000,120,2124000,20,70800000,212400000,Lancar
KTR-AGP-2029554,KNS-1349,Rafi Santoso,PRJ-03,Tipe 120/150 VIP,120,150,2025-08-10 19:10:00,IMBT (Sewa Beli / Leasing),1250000000,375000000,1625000000,487500000,84,13541666,17,717708322,907291678,Dalam Pantauan
KTR-AGP-2029555,KNS-1304,Umar Saputra,PRJ-04,Tipe 120/150 VIP,120,150,2025-02-12 17:36:00,Murabahah (Jual Beli Angsuran),1250000000,312500000,1562500000,468750000,84,13020833,7,559895831,1002604169,Lancar
KTR-AGP-2029556,KNS-1666,Ilham Hakim,PRJ-01,Tipe 120/150 VIP,120,150,2025-02-11 16:04:00,IMBT (Sewa Beli / Leasing),1250000000,225000000,1475000000,737500000,24,30729166,23,1444270818,30729182,Lunas Dini
KTR-AGP-2029557,KNS-277,Ahmad Suryono,PRJ-03,Tipe 45/72,45,72,2025-03-24 16:56:00,Istishna' (Pesan Bangun),380000000,95000000,475000000,47500000,24,17812500,23,457187500,17812500,Lancar
KTR-AGP-2029558,KNS-2436,Ibrahim Ramadhan,PRJ-03,Tipe 45/72,45,72,2025-07-06 09:07:00,Istishna' (Pesan Bangun),380000000,83600000,463600000,139080000,36,9014444,4,175137776,288462224,Lancar
KTR-AGP-2029559,KNS-1530,Umar Nugroho,PRJ-01,Tipe 84/120,84,120,2025-05-24 18:58:00,Cash Keras Bertahap,780000000,234000000,1014000000,101400000,84,10864285,11,220907135,793092865,Lancar
KTR-AGP-2029560,KNS-597,Umar Maulana,PRJ-05,Tipe 60/90,60,90,2025-07-14 19:03:00,IMBT (Sewa Beli / Leasing),540000000,97200000,637200000,318600000,36,8850000,34,619500000,17700000,Dalam Pantauan
KTR-AGP-2029561,KNS-1255,Muhammad Pratama,PRJ-02,Tipe 120/150 VIP,120,150,2025-09-17 09:55:00,Istishna' (Pesan Bangun),1250000000,275000000,1525000000,457500000,60,17791666,15,724374990,800625010,Tertunggak 1-30 Hari
KTR-AGP-2029562,KNS-2655,Muhammad Santoso,PRJ-03,Tipe 45/72,45,72,2025-07-18 07:02:00,Murabahah (Jual Beli Angsuran),380000000,95000000,475000000,237500000,120,1979166,28,292916648,182083352,Lancar
KTR-AGP-2029563,KNS-2607,Hasan Wijaya,PRJ-03,Tipe 60/90,60,90,2025-09-09 16:15:00,Murabahah (Jual Beli Angsuran),540000000,135000000,675000000,67500000,36,16875000,36,675000000,0,Lancar
KTR-AGP-2029564,KNS-408,Rania Wijaya,PRJ-03,Tipe 36/60,36,60,2025-03-28 07:02:00,Cash Keras Bertahap,240000000,43200000,283200000,84960000,60,3304000,32,190688000,92512000,Tertunggak >60 Hari
KTR-AGP-2029565,KNS-1007,Ilham Kusuma,PRJ-01,Tipe 45/72,45,72,2025-06-12 11:26:00,Cash Keras Bertahap,380000000,95000000,475000000,47500000,24,17812500,5,136562500,338437500,Lancar
KTR-AGP-2029566,KNS-438,Aisyah Suryono,PRJ-05,Tipe 84/120,84,120,2025-09-16 10:31:00,Murabahah (Jual Beli Angsuran),780000000,195000000,975000000,292500000,24,28437500,22,918125000,56875000,Lancar
KTR-AGP-2029567,KNS-308,Azizah Pratama,PRJ-05,Tipe 36/60,36,60,2025-01-13 17:15:00,Murabahah (Jual Beli Angsuran),240000000,72000000,312000000,156000000,24,6500000,15,253500000,58500000,Lancar
KTR-AGP-2029568,KNS-1900,Putri Ramadhan,PRJ-02,Tipe 84/120,84,120,2025-03-03 15:58:00,Murabahah (Jual Beli Angsuran),780000000,171600000,951600000,285480000,24,27755000,1,313235000,638365000,Lancar
KTR-AGP-2029569,KNS-181,Rizky Nugroho,PRJ-01,Tipe 84/120,84,120,2025-05-12 16:07:00,Murabahah (Jual Beli Angsuran),780000000,195000000,975000000,97500000,36,24375000,22,633750000,341250000,Lancar
KTR-AGP-2029570,KNS-857,Nisa Ramadhan,PRJ-01,Tipe 36/60,36,60,2025-09-12 12:16:00,Istishna' (Pesan Bangun),240000000,72000000,312000000,31200000,60,4680000,14,96720000,215280000,Lancar
KTR-AGP-2029571,KNS-1463,Muhammad Kusuma,PRJ-04,Tipe 120/150 VIP,120,150,2025-08-15 15:29:00,Istishna' (Pesan Bangun),1250000000,375000000,1625000000,162500000,84,17410714,21,528124994,1096875006,Lancar
KTR-AGP-2029572,KNS-500,Azizah Kusuma,PRJ-01,Tipe 84/120,84,120,2025-01-09 12:12:00,IMBT (Sewa Beli / Leasing),780000000,171600000,951600000,285480000,60,11102000,8,374296000,577304000,Dalam Pantauan
KTR-AGP-2029573,KNS-1065,Dina Santoso,PRJ-03,Tipe 60/90,60,90,2025-11-20 20:22:00,Istishna' (Pesan Bangun),540000000,97200000,637200000,191160000,60,7434000,8,250632000,386568000,Lancar
KTR-AGP-2029574,KNS-861,Fatimah Nugroho,PRJ-04,Tipe 60/90,60,90,2025-12-22 21:03:00,Cash Keras Bertahap,540000000,135000000,675000000,135000000,84,6428571,6,173571426,501428574,Lancar
KTR-AGP-2029575,KNS-684,Fikri Maulana,PRJ-03,Tipe 84/120,84,120,2025-03-19 08:58:00,Cash Keras Bertahap,780000000,234000000,1014000000,101400000,36,25350000,17,532350000,481650000,Tertunggak >60 Hari
KTR-AGP-2029576,KNS-1501,Farhan Kusuma,PRJ-05,Tipe 84/120,84,120,2025-03-08 19:24:00,IMBT (Sewa Beli / Leasing),780000000,234000000,1014000000,101400000,36,25350000,8,304200000,709800000,Tertunggak >60 Hari
KTR-AGP-2029577,KNS-1381,Salma Santoso,PRJ-03,Tipe 45/72,45,72,2025-06-06 20:50:00,Murabahah (Jual Beli Angsuran),380000000,68400000,448400000,44840000,120,3363000,6,65018000,383382000,Lancar
KTR-AGP-2029578,KNS-830,Farhan Wijaya,PRJ-04,Tipe 36/60,36,60,2025-01-17 20:20:00,IMBT (Sewa Beli / Leasing),240000000,43200000,283200000,28320000,60,4248000,15,92040000,191160000,Dalam Pantauan
KTR-AGP-2029579,KNS-2566,Harun Nugroho,PRJ-01,Tipe 36/60,36,60,2025-05-20 08:36:00,IMBT (Sewa Beli / Leasing),240000000,72000000,312000000,31200000,24,11700000,2,54600000,257400000,Lunas Dini
KTR-AGP-2029580,KNS-2632,Fikri Saputra,PRJ-05,Tipe 60/90,60,90,2025-02-27 17:41:00,Cash Keras Bertahap,540000000,97200000,637200000,191160000,36,12390000,21,451350000,185850000,Lancar
KTR-AGP-2029581,KNS-2680,Azizah Suryono,PRJ-01,Tipe 84/120,84,120,2025-07-13 14:21:00,IMBT (Sewa Beli / Leasing),780000000,195000000,975000000,195000000,60,13000000,33,624000000,351000000,Dalam Pantauan
KTR-AGP-2029582,KNS-964,Ahmad Hakim,PRJ-03,Tipe 36/60,36,60,2025-04-03 21:03:00,Cash Keras Bertahap,240000000,43200000,283200000,28320000,120,2124000,11,51684000,231516000,Lunas Dini
KTR-AGP-2029583,KNS-2952,Zahra Lestari,PRJ-02,Tipe 45/72,45,72,2025-01-07 10:15:00,IMBT (Sewa Beli / Leasing),380000000,114000000,494000000,49400000,84,5292857,3,65278571,428721429,Lancar
KTR-AGP-2029584,KNS-2457,Ilham Lestari,PRJ-03,Tipe 120/150 VIP,120,150,2025-12-29 21:12:00,Cash Keras Bertahap,1250000000,275000000,1525000000,762500000,36,21180555,25,1292013875,232986125,Lancar
KTR-AGP-2029585,KNS-1234,Fikri Hakim,PRJ-01,Tipe 36/60,36,60,2025-07-09 19:24:00,Cash Keras Bertahap,240000000,60000000,300000000,90000000,84,2500000,17,132500000,167500000,Lancar
KTR-AGP-2029586,KNS-835,Fikri Wijaya,PRJ-01,Tipe 120/150 VIP,120,150,2025-07-17 12:33:00,Cash Keras Bertahap,1250000000,312500000,1562500000,156250000,60,23437500,21,648437500,914062500,Dalam Pantauan
KTR-AGP-2029587,KNS-2432,Ilham Maulana,PRJ-04,Tipe 60/90,60,90,2025-05-17 16:53:00,Cash Keras Bertahap,540000000,162000000,702000000,140400000,36,15600000,36,702000000,0,Lancar
KTR-AGP-2029588,KNS-590,Umar Maulana,PRJ-05,Tipe 45/72,45,72,2025-12-25 13:47:00,Istishna' (Pesan Bangun),380000000,95000000,475000000,47500000,84,5089285,2,57678570,417321430,Lancar
KTR-AGP-2029589,KNS-2917,Umar Firmansyah,PRJ-05,Tipe 84/120,84,120,2025-10-20 07:57:00,Cash Keras Bertahap,780000000,140400000,920400000,276120000,36,17896666,1,294016666,626383334,Dalam Pantauan
KTR-AGP-2029590,KNS-924,Salma Saputra,PRJ-04,Tipe 120/150 VIP,120,150,2025-02-25 07:29:00,Murabahah (Jual Beli Angsuran),1250000000,275000000,1525000000,762500000,120,6354166,5,794270830,730729170,Lancar
KTR-AGP-2029591,KNS-2577,Hana Hidayat,PRJ-02,Tipe 45/72,45,72,2025-12-16 14:07:00,Cash Keras Bertahap,380000000,68400000,448400000,89680000,60,5978666,5,119573330,328826670,Lancar
KTR-AGP-2029592,KNS-566,Fatimah Saputra,PRJ-01,Tipe 45/72,45,72,2025-07-17 18:03:00,Istishna' (Pesan Bangun),380000000,83600000,463600000,46360000,84,4967142,24,165571408,298028592,Lancar
KTR-AGP-2029593,KNS-2033,Umar Firmansyah,PRJ-02,Tipe 60/90,60,90,2025-08-29 13:14:00,Istishna' (Pesan Bangun),540000000,118800000,658800000,131760000,36,14640000,35,644160000,14640000,Tertunggak 1-30 Hari
KTR-AGP-2029594,KNS-1737,Zaid Pratama,PRJ-01,Tipe 60/90,60,90,2025-03-25 11:48:00,Cash Keras Bertahap,540000000,97200000,637200000,191160000,24,18585000,18,525690000,111510000,Lancar
KTR-AGP-2029595,KNS-212,Salma Santoso,PRJ-04,Tipe 120/150 VIP,120,150,2025-07-10 19:48:00,IMBT (Sewa Beli / Leasing),1250000000,312500000,1562500000,312500000,84,14880952,29,744047608,818452392,Lancar
KTR-AGP-2029596,KNS-933,Ali Saputra,PRJ-04,Tipe 60/90,60,90,2025-10-22 18:22:00,IMBT (Sewa Beli / Leasing),540000000,118800000,658800000,197640000,60,7686000,6,243756000,415044000,Tertunggak >60 Hari
KTR-AGP-2029597,KNS-2637,Khadijah Nugroho,PRJ-01,Tipe 36/60,36,60,2025-03-31 21:16:00,IMBT (Sewa Beli / Leasing),240000000,72000000,312000000,31200000,60,4680000,18,115440000,196560000,Lunas Dini
KTR-AGP-2029598,KNS-2516,Ibrahim Suryono,PRJ-04,Tipe 84/120,84,120,2025-08-21 11:58:00,Istishna' (Pesan Bangun),780000000,140400000,920400000,276120000,60,10738000,35,651950000,268450000,Tertunggak >60 Hari
KTR-AGP-2029599,KNS-151,Safira Santoso,PRJ-04,Tipe 120/150 VIP,120,150,2025-11-01 11:41:00,Cash Keras Bertahap,1250000000,225000000,1475000000,295000000,84,14047619,10,435476190,1039523810,Dalam Pantauan
KTR-AGP-2029600,KNS-683,Putri Suryono,PRJ-04,Tipe 120/150 VIP,120,150,2025-04-21 07:45:00,Istishna' (Pesan Bangun),1250000000,275000000,1525000000,305000000,84,14523809,27,697142843,827857157,Dalam Pantauan
KTR-AGP-2029601,KNS-2658,Harun Wijaya,PRJ-02,Tipe 36/60,36,60,2025-04-25 19:51:00,Murabahah (Jual Beli Angsuran),240000000,52800000,292800000,58560000,36,6506666,8,110613328,182186672,Tertunggak >60 Hari
KTR-AGP-2029602,KNS-1859,Ali Nugroho,PRJ-02,Tipe 45/72,45,72,2025-04-19 20:46:00,Murabahah (Jual Beli Angsuran),380000000,114000000,494000000,247000000,84,2940476,23,314630948,179369052,Lancar
KTR-AGP-2029603,KNS-2962,Farhan Maulana,PRJ-05,Tipe 120/150 VIP,120,150,2025-01-19 18:42:00,Istishna' (Pesan Bangun),1250000000,275000000,1525000000,152500000,36,38125000,28,1220000000,305000000,Lunas Dini
KTR-AGP-2029604,KNS-2807,Ali Utami,PRJ-04,Tipe 120/150 VIP,120,150,2025-06-02 19:54:00,Murabahah (Jual Beli Angsuran),1250000000,312500000,1562500000,312500000,60,20833333,33,999999989,562500011,Tertunggak 1-30 Hari
KTR-AGP-2029605,KNS-602,Ahmad Suryono,PRJ-01,Tipe 60/90,60,90,2025-10-07 09:39:00,Murabahah (Jual Beli Angsuran),540000000,162000000,702000000,140400000,84,6685714,16,247371424,454628576,Lancar
KTR-AGP-2029606,KNS-2923,Zaid Santoso,PRJ-02,Tipe 36/60,36,60,2025-05-15 15:41:00,Istishna' (Pesan Bangun),240000000,43200000,283200000,28320000,120,2124000,23,77172000,206028000,Lunas Dini
KTR-AGP-2029607,KNS-599,Fikri Pratama,PRJ-04,Tipe 84/120,84,120,2025-06-03 20:32:00,Murabahah (Jual Beli Angsuran),780000000,140400000,920400000,460200000,24,19175000,19,824525000,95875000,Lancar
KTR-AGP-2029608,KNS-2364,Putri Suryono,PRJ-03,Tipe 120/150 VIP,120,150,2025-09-14 07:38:00,IMBT (Sewa Beli / Leasing),1250000000,375000000,1625000000,487500000,60,18958333,16,790833328,834166672,Lunas Dini
KTR-AGP-2029609,KNS-322,Zahra Nugroho,PRJ-03,Tipe 120/150 VIP,120,150,2025-09-20 09:49:00,Cash Keras Bertahap,1250000000,375000000,1625000000,162500000,60,24375000,26,796250000,828750000,Tertunggak 1-30 Hari
KTR-AGP-2029610,KNS-2042,Ali Saputra,PRJ-05,Tipe 120/150 VIP,120,150,2025-02-26 13:55:00,Cash Keras Bertahap,1250000000,275000000,1525000000,457500000,60,17791666,27,937874982,587125018,Tertunggak >60 Hari
KTR-AGP-2029611,KNS-2015,Aisyah Hakim,PRJ-01,Tipe 36/60,36,60,2025-11-30 08:53:00,Istishna' (Pesan Bangun),240000000,60000000,300000000,30000000,120,2250000,7,45750000,254250000,Lancar
KTR-AGP-2029612,KNS-810,Danang Maulana,PRJ-04,Tipe 36/60,36,60,2025-01-26 21:19:00,Cash Keras Bertahap,240000000,60000000,300000000,150000000,120,1250000,18,172500000,127500000,Lancar
KTR-AGP-2029613,KNS-2353,Rania Kusuma,PRJ-02,Tipe 36/60,36,60,2025-04-27 19:00:00,Murabahah (Jual Beli Angsuran),240000000,52800000,292800000,29280000,24,10980000,22,270840000,21960000,Tertunggak >60 Hari
KTR-AGP-2029614,KNS-203,Muhammad Maulana,PRJ-04,Tipe 120/150 VIP,120,150,2025-08-05 18:23:00,Murabahah (Jual Beli Angsuran),1250000000,275000000,1525000000,305000000,120,10166666,7,376166662,1148833338,Lancar
KTR-AGP-2029615,KNS-711,Zahra Ramadhan,PRJ-05,Tipe 60/90,60,90,2025-09-14 11:04:00,Istishna' (Pesan Bangun),540000000,162000000,702000000,210600000,24,20475000,7,353925000,348075000,Dalam Pantauan
KTR-AGP-2029616,KNS-1381,Ali Nugroho,PRJ-04,Tipe 84/120,84,120,2025-07-22 11:44:00,IMBT (Sewa Beli / Leasing),780000000,171600000,951600000,475800000,60,7930000,10,555100000,396500000,Lancar
KTR-AGP-2029617,KNS-1816,Muhammad Saputra,PRJ-04,Tipe 84/120,84,120,2025-08-03 10:17:00,IMBT (Sewa Beli / Leasing),780000000,171600000,951600000,475800000,84,5664285,34,668385690,283214310,Lancar
KTR-AGP-2029618,KNS-2182,Zahra Kusuma,PRJ-01,Tipe 45/72,45,72,2025-02-27 13:25:00,Istishna' (Pesan Bangun),380000000,114000000,494000000,247000000,60,4116666,22,337566652,156433348,Lunas Dini
KTR-AGP-2029619,KNS-2052,Zahra Santoso,PRJ-01,Tipe 45/72,45,72,2025-12-22 16:03:00,Cash Keras Bertahap,380000000,83600000,463600000,231800000,24,9658333,21,434624993,28975007,Tertunggak 1-30 Hari
KTR-AGP-2029620,KNS-2397,Safira Utami,PRJ-05,Tipe 120/150 VIP,120,150,2025-11-06 15:19:00,Istishna' (Pesan Bangun),1250000000,375000000,1625000000,325000000,120,10833333,33,682499989,942500011,Lancar
KTR-AGP-2029621,KNS-1978,Zahra Suryono,PRJ-02,Tipe 36/60,36,60,2025-03-04 07:29:00,IMBT (Sewa Beli / Leasing),240000000,72000000,312000000,93600000,24,9100000,4,130000000,182000000,Lancar
KTR-AGP-2029622,KNS-1729,Danang Suryono,PRJ-05,Tipe 36/60,36,60,2025-03-13 16:05:00,Istishna' (Pesan Bangun),240000000,60000000,300000000,90000000,120,1750000,4,97000000,203000000,Lancar
KTR-AGP-2029623,KNS-2915,Khadijah Pratama,PRJ-05,Tipe 45/72,45,72,2025-10-15 11:07:00,IMBT (Sewa Beli / Leasing),380000000,83600000,463600000,231800000,120,1931666,4,239526664,224073336,Tertunggak >60 Hari
KTR-AGP-2029624,KNS-1932,Putri Utami,PRJ-03,Tipe 36/60,36,60,2025-10-19 20:59:00,Istishna' (Pesan Bangun),240000000,60000000,300000000,60000000,84,2857142,25,131428550,168571450,Dalam Pantauan
KTR-AGP-2029625,KNS-1133,Khadijah Pratama,PRJ-03,Tipe 120/150 VIP,120,150,2025-04-12 13:54:00,IMBT (Sewa Beli / Leasing),1250000000,375000000,1625000000,812500000,120,6770833,19,941145827,683854173,Lancar
KTR-AGP-2029626,KNS-2826,Fikri Maulana,PRJ-01,Tipe 36/60,36,60,2025-03-08 09:05:00,Cash Keras Bertahap,240000000,72000000,312000000,156000000,36,4333333,8,190666664,121333336,Lancar
KTR-AGP-2029627,KNS-1147,Rafi Hakim,PRJ-01,Tipe 60/90,60,90,2025-03-29 10:33:00,IMBT (Sewa Beli / Leasing),540000000,135000000,675000000,337500000,24,14062500,21,632812500,42187500,Dalam Pantauan
KTR-AGP-2029628,KNS-1891,Ahmad Wijaya,PRJ-05,Tipe 45/72,45,72,2025-08-13 10:41:00,IMBT (Sewa Beli / Leasing),380000000,114000000,494000000,98800000,84,4704761,1,103504761,390495239,Lancar
KTR-AGP-2029629,KNS-2658,Maryam Firmansyah,PRJ-01,Tipe 36/60,36,60,2025-08-04 16:59:00,Cash Keras Bertahap,240000000,52800000,292800000,29280000,60,4392000,19,112728000,180072000,Lancar
KTR-AGP-2029630,KNS-1857,Umar Utami,PRJ-02,Tipe 120/150 VIP,120,150,2025-09-22 20:11:00,Murabahah (Jual Beli Angsuran),1250000000,225000000,1475000000,737500000,120,6145833,5,768229165,706770835,Lunas Dini
KTR-AGP-2029631,KNS-643,Umar Maulana,PRJ-03,Tipe 84/120,84,120,2025-01-22 07:52:00,IMBT (Sewa Beli / Leasing),780000000,195000000,975000000,195000000,24,32500000,3,292500000,682500000,Lancar
KTR-AGP-2029632,KNS-1986,Maryam Wijaya,PRJ-01,Tipe 36/60,36,60,2025-09-02 09:43:00,Istishna' (Pesan Bangun),240000000,60000000,300000000,90000000,24,8750000,19,256250000,43750000,Lunas Dini
KTR-AGP-2029633,KNS-2669,Harun Hidayat,PRJ-02,Tipe 36/60,36,60,2025-06-16 08:48:00,Cash Keras Bertahap,240000000,60000000,300000000,30000000,24,11250000,9,131250000,168750000,Lancar
KTR-AGP-2029634,KNS-2920,Zaid Pratama,PRJ-03,Tipe 36/60,36,60,2025-09-22 17:08:00,Istishna' (Pesan Bangun),240000000,72000000,312000000,62400000,60,4160000,27,174720000,137280000,Tertunggak >60 Hari
KTR-AGP-2029635,KNS-2219,Umar Nugroho,PRJ-04,Tipe 36/60,36,60,2025-05-20 12:21:00,Murabahah (Jual Beli Angsuran),240000000,60000000,300000000,60000000,36,6666666,7,106666662,193333338,Tertunggak >60 Hari
KTR-AGP-2029636,KNS-707,Rania Nugroho,PRJ-01,Tipe 45/72,45,72,2025-06-02 11:35:00,IMBT (Sewa Beli / Leasing),380000000,83600000,463600000,231800000,84,2759523,8,253876184,209723816,Lancar
KTR-AGP-2029637,KNS-2971,Farhan Ramadhan,PRJ-04,Tipe 120/150 VIP,120,150,2025-10-05 14:12:00,Istishna' (Pesan Bangun),1250000000,312500000,1562500000,156250000,24,58593750,6,507812500,1054687500,Lunas Dini
KTR-AGP-2029638,KNS-1065,Hasan Hidayat,PRJ-05,Tipe 120/150 VIP,120,150,2025-01-14 08:56:00,IMBT (Sewa Beli / Leasing),1250000000,312500000,1562500000,312500000,36,34722222,25,1180555550,381944450,Lancar
KTR-AGP-2029639,KNS-1916,Rania Nugroho,PRJ-02,Tipe 60/90,60,90,2025-01-02 12:42:00,Murabahah (Jual Beli Angsuran),540000000,162000000,702000000,351000000,60,5850000,21,473850000,228150000,Lancar
KTR-AGP-2029640,KNS-2699,Ahmad Lestari,PRJ-02,Tipe 60/90,60,90,2025-11-28 08:03:00,IMBT (Sewa Beli / Leasing),540000000,162000000,702000000,70200000,84,7521428,33,318407124,383592876,Lunas Dini
KTR-AGP-2029641,KNS-2068,Maryam Firmansyah,PRJ-04,Tipe 84/120,84,120,2025-06-03 15:03:00,Istishna' (Pesan Bangun),780000000,195000000,975000000,97500000,120,7312500,4,126750000,848250000,Lancar
KTR-AGP-2029642,KNS-528,Salma Santoso,PRJ-03,Tipe 60/90,60,90,2025-07-15 20:18:00,Murabahah (Jual Beli Angsuran),540000000,118800000,658800000,131760000,36,14640000,33,614880000,43920000,Tertunggak >60 Hari
KTR-AGP-2029643,KNS-480,Nisa Suryono,PRJ-05,Tipe 84/120,84,120,2025-01-10 11:44:00,Istishna' (Pesan Bangun),780000000,234000000,1014000000,101400000,60,15210000,17,359970000,654030000,Dalam Pantauan
KTR-AGP-2029644,KNS-2554,Zaid Hakim,PRJ-03,Tipe 120/150 VIP,120,150,2025-11-12 12:10:00,Cash Keras Bertahap,1250000000,275000000,1525000000,762500000,84,9077380,4,798809520,726190480,Lancar
KTR-AGP-2029645,KNS-2529,Rania Wijaya,PRJ-04,Tipe 120/150 VIP,120,150,2025-11-05 21:32:00,Murabahah (Jual Beli Angsuran),1250000000,225000000,1475000000,295000000,120,9833333,29,580166657,894833343,Tertunggak 1-30 Hari
KTR-AGP-2029646,KNS-2524,Farhan Wijaya,PRJ-02,Tipe 45/72,45,72,2025-06-29 20:46:00,Murabahah (Jual Beli Angsuran),380000000,95000000,475000000,142500000,120,2770833,8,164666664,310333336,Tertunggak 1-30 Hari
KTR-AGP-2029647,KNS-111,Aisyah Kusuma,PRJ-04,Tipe 120/150 VIP,120,150,2025-12-14 10:43:00,IMBT (Sewa Beli / Leasing),1250000000,225000000,1475000000,147500000,60,22125000,9,346625000,1128375000,Tertunggak 1-30 Hari
KTR-AGP-2029648,KNS-1534,Dina Suryono,PRJ-03,Tipe 45/72,45,72,2025-09-15 18:35:00,IMBT (Sewa Beli / Leasing),380000000,68400000,448400000,89680000,60,5978666,21,215231986,233168014,Dalam Pantauan
KTR-AGP-2029649,KNS-1977,Danang Hidayat,PRJ-01,Tipe 120/150 VIP,120,150,2025-03-23 08:52:00,Murabahah (Jual Beli Angsuran),1250000000,225000000,1475000000,295000000,84,14047619,21,589999999,885000001,Tertunggak >60 Hari
KTR-AGP-2029650,KNS-387,Zaid Wijaya,PRJ-04,Tipe 84/120,84,120,2025-05-11 14:08:00,Istishna' (Pesan Bangun),780000000,171600000,951600000,475800000,24,19825000,15,773175000,178425000,Tertunggak >60 Hari
KTR-AGP-2029651,KNS-144,Taufiq Kusuma,PRJ-03,Tipe 84/120,84,120,2025-11-22 08:31:00,IMBT (Sewa Beli / Leasing),780000000,140400000,920400000,276120000,60,10738000,12,404976000,515424000,Lancar
KTR-AGP-2029652,KNS-1009,Nurul Firmansyah,PRJ-05,Tipe 84/120,84,120,2025-04-05 10:26:00,Cash Keras Bertahap,780000000,195000000,975000000,195000000,36,21666666,5,303333330,671666670,Lancar
KTR-AGP-2029653,KNS-1284,Danang Maulana,PRJ-02,Tipe 84/120,84,120,2025-05-19 19:06:00,Cash Keras Bertahap,780000000,234000000,1014000000,507000000,60,8450000,26,726700000,287300000,Lancar
KTR-AGP-2029654,KNS-1157,Ilham Suryono,PRJ-05,Tipe 84/120,84,120,2025-01-19 16:46:00,Murabahah (Jual Beli Angsuran),780000000,171600000,951600000,190320000,120,6344000,19,310856000,640744000,Lancar
KTR-AGP-2029655,KNS-2230,Khadijah Pratama,PRJ-05,Tipe 120/150 VIP,120,150,2025-07-17 10:34:00,Cash Keras Bertahap,1250000000,312500000,1562500000,312500000,24,52083333,3,468749999,1093750001,Lancar
KTR-AGP-2029656,KNS-329,Ibrahim Hidayat,PRJ-03,Tipe 60/90,60,90,2025-07-17 07:56:00,IMBT (Sewa Beli / Leasing),540000000,135000000,675000000,67500000,120,5062500,3,82687500,592312500,Tertunggak 1-30 Hari
KTR-AGP-2029657,KNS-2773,Muhammad Kusuma,PRJ-04,Tipe 60/90,60,90,2025-10-09 20:41:00,Istishna' (Pesan Bangun),540000000,97200000,637200000,318600000,84,3792857,14,371699998,265500002,Tertunggak >60 Hari
KTR-AGP-2029658,KNS-1343,Farhan Firmansyah,PRJ-01,Tipe 45/72,45,72,2025-04-21 16:49:00,Istishna' (Pesan Bangun),380000000,114000000,494000000,247000000,60,4116666,2,255233332,238766668,Lunas Dini
KTR-AGP-2029659,KNS-127,Nisa Firmansyah,PRJ-04,Tipe 60/90,60,90,2025-05-20 07:09:00,Murabahah (Jual Beli Angsuran),540000000,162000000,702000000,351000000,84,4178571,29,472178559,229821441,Lancar
KTR-AGP-2029660,KNS-299,Taufiq Saputra,PRJ-01,Tipe 60/90,60,90,2025-06-22 14:58:00,Cash Keras Bertahap,540000000,135000000,675000000,202500000,24,19687500,18,556875000,118125000,Lancar
