id_setoran,id_santri,nama_santri,kelompok_halaqah,kode_program,id_musyrif,nama_musyrif,waktu_setoran,juz_setor,halaman_mulai,halaman_selesai,jumlah_halaman,skor_kelancaran_1_100,skor_tajwid_1_100,status_kelulusan_halaman,infaq_bulanan_terbayar
STR-QUR-2031503,SNTR-106,Danang Nugroho,Halaqah Imam Hamzah,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-12-19 12:27:00,14,263,264,1,74,80,I'adah (Wajib Ulang),0
STR-QUR-2031504,SNTR-1360,Danang Santoso,Halaqah Imam Hamzah,PRG-05,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-03-05 15:43:00,1,4,24,20,70,90,I'adah (Wajib Ulang),500000
STR-QUR-2031505,SNTR-1181,Fikri Pratama,Halaqah Imam Ibnu Katsir,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-10-13 13:23:00,5,85,90,5,69,94,I'adah (Wajib Ulang),0
STR-QUR-2031506,SNTR-844,Rizky Santoso,Halaqah Imam Nafi,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-11-27 07:43:00,11,208,210,2,86,81,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031507,SNTR-689,Danang Wijaya,Halaqah Imam Ibnu Katsir,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-08-10 10:13:00,28,542,552,10,94,87,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031508,SNTR-951,Dina Firmansyah,Halaqah Imam Ashim,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-10-03 20:36:00,21,408,428,20,72,76,I'adah (Wajib Ulang),300000
STR-QUR-2031509,SNTR-780,Zaid Kusuma,Halaqah Imam Ibnu Katsir,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-03-31 17:03:00,26,509,514,5,76,72,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031510,SNTR-318,Umar Kusuma,Halaqah Imam Ibnu Katsir,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-08-10 19:53:00,14,268,270,2,76,89,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031511,SNTR-1020,Ali Hakim,Halaqah Imam Hamzah,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-09-30 10:36:00,1,10,20,10,83,81,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2031512,SNTR-156,Rafi Utami,Halaqah Imam Hamzah,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-03-16 09:58:00,22,428,438,10,72,79,I'adah (Wajib Ulang),0
STR-QUR-2031513,SNTR-1077,Hasan Lestari,Halaqah Imam Ashim,PRG-05,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-10-17 13:18:00,12,228,248,20,81,88,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031514,SNTR-915,Hana Suryono,Halaqah Imam Ashim,PRG-05,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-03-09 12:38:00,9,161,162,1,80,90,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2031515,SNTR-942,Ilham Suryono,Halaqah Imam Ibnu Katsir,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-10-23 13:15:00,20,385,387,2,77,86,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031516,SNTR-1371,Hana Utami,Halaqah Imam Abu Amr,PRG-01,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-02-27 08:16:00,27,523,528,5,79,72,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031517,SNTR-110,Ilham Hakim,Halaqah Imam Abu Amr,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-10-26 16:37:00,23,449,469,20,94,71,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031518,SNTR-890,Rania Nugroho,Halaqah Imam Nafi,PRG-05,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-12-29 13:48:00,28,547,552,5,80,90,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031519,SNTR-1037,Danang Hakim,Halaqah Imam Ibnu Katsir,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-10-05 12:27:00,17,327,328,1,68,94,I'adah (Wajib Ulang),500000
STR-QUR-2031520,SNTR-301,Ahmad Saputra,Halaqah Imam Abu Amr,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-01-08 07:42:00,22,423,433,10,84,72,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031521,SNTR-693,Azizah Saputra,Halaqah Imam Abu Amr,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-06-15 11:41:00,1,7,9,2,94,93,Mumtaz (Lulus Sempurna),350000
STR-QUR-2031522,SNTR-285,Hasan Saputra,Halaqah Imam Nafi,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-08-01 17:53:00,1,9,14,5,78,88,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031523,SNTR-611,Maryam Santoso,Halaqah Imam Ibnu Katsir,PRG-05,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-11-05 11:14:00,14,266,267,1,82,75,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031524,SNTR-380,Rafi Utami,Halaqah Imam Ibnu Katsir,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-02-15 20:20:00,28,548,551,3,75,84,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031525,SNTR-939,Farhan Maulana,Halaqah Imam Nafi,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-12-15 09:41:00,10,187,197,10,96,87,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031526,SNTR-1188,Muhammad Ramadhan,Halaqah Imam Nafi,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-04-06 21:27:00,23,445,447,2,92,83,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031527,SNTR-431,Rafi Pratama,Halaqah Imam Abu Amr,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-04-05 18:58:00,21,406,408,2,97,98,Mumtaz (Lulus Sempurna),350000
STR-QUR-2031528,SNTR-822,Farhan Hidayat,Halaqah Imam Ibnu Katsir,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-19 07:02:00,25,481,486,5,68,91,I'adah (Wajib Ulang),500000
STR-QUR-2031529,SNTR-782,Harun Saputra,Halaqah Imam Ashim,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-05 08:04:00,4,63,66,3,69,72,I'adah (Wajib Ulang),300000
STR-QUR-2031530,SNTR-812,Muhammad Pratama,Halaqah Imam Nafi,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-17 10:43:00,10,189,194,5,98,75,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031531,SNTR-578,Taufiq Suryono,Halaqah Imam Ashim,PRG-01,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-04-30 07:25:00,17,329,331,2,66,82,I'adah (Wajib Ulang),350000
STR-QUR-2031532,SNTR-432,Safira Saputra,Halaqah Imam Nafi,PRG-03,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-05-14 15:18:00,30,583,586,3,100,72,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031533,SNTR-924,Zaid Utami,Halaqah Imam Hamzah,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-06-22 07:01:00,5,81,82,1,74,77,I'adah (Wajib Ulang),250000
STR-QUR-2031534,SNTR-1393,Safira Maulana,Halaqah Imam Nafi,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-01-20 19:40:00,20,385,395,10,87,90,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031535,SNTR-308,Rafi Firmansyah,Halaqah Imam Nafi,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-04-03 09:16:00,21,410,412,2,80,72,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031536,SNTR-344,Muhammad Suryono,Halaqah Imam Abu Amr,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-08-04 08:45:00,26,503,513,10,100,96,Mumtaz (Lulus Sempurna),350000
STR-QUR-2031537,SNTR-1087,Hana Utami,Halaqah Imam Abu Amr,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-01 19:56:00,27,522,524,2,85,95,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031538,SNTR-820,Ibrahim Utami,Halaqah Imam Nafi,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-12-13 19:35:00,13,247,252,5,79,91,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031539,SNTR-840,Hasan Hidayat,Halaqah Imam Ashim,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-06-29 08:51:00,4,62,82,20,100,90,Mumtaz (Lulus Sempurna),250000
STR-QUR-2031540,SNTR-434,Taufiq Nugroho,Halaqah Imam Nafi,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-09-08 17:28:00,7,122,125,3,95,83,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031541,SNTR-928,Hasan Maulana,Halaqah Imam Ibnu Katsir,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-09-22 09:27:00,11,210,211,1,82,100,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031542,SNTR-1229,Aisyah Firmansyah,Halaqah Imam Ibnu Katsir,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-06-20 16:18:00,12,227,229,2,86,75,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031543,SNTR-476,Ahmad Wijaya,Halaqah Imam Abu Amr,PRG-03,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-05-03 08:15:00,2,27,47,20,65,95,I'adah (Wajib Ulang),400000
STR-QUR-2031544,SNTR-1428,Umar Maulana,Halaqah Imam Hamzah,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-08-31 13:23:00,3,50,52,2,83,81,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031545,SNTR-666,Harun Kusuma,Halaqah Imam Ashim,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-05-19 16:04:00,14,263,265,2,82,89,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2031546,SNTR-1166,Harun Ramadhan,Halaqah Imam Nafi,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-01-26 12:19:00,23,447,450,3,98,72,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031547,SNTR-507,Danang Maulana,Halaqah Imam Ashim,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-12-01 14:32:00,13,241,243,2,100,76,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031548,SNTR-1097,Farhan Lestari,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-12-31 14:05:00,9,169,172,3,80,85,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031549,SNTR-1399,Hasan Firmansyah,Halaqah Imam Ashim,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-04-25 14:18:00,27,525,545,20,93,83,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031550,SNTR-939,Harun Pratama,Halaqah Imam Ibnu Katsir,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-04-09 07:15:00,7,130,135,5,90,80,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031551,SNTR-707,Rania Kusuma,Halaqah Imam Hamzah,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-01-13 20:14:00,20,382,392,10,65,81,I'adah (Wajib Ulang),250000
STR-QUR-2031552,SNTR-463,Rizky Maulana,Halaqah Imam Hamzah,PRG-05,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-03-04 15:51:00,10,181,184,3,70,87,I'adah (Wajib Ulang),500000
STR-QUR-2031553,SNTR-998,Muhammad Santoso,Halaqah Imam Ashim,PRG-01,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-09-21 10:49:00,3,45,47,2,96,81,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031554,SNTR-194,Hasan Hakim,Halaqah Imam Ashim,PRG-03,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-04-23 21:19:00,9,170,190,20,88,84,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031555,SNTR-632,Farhan Hidayat,Halaqah Imam Hamzah,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-12-30 17:59:00,28,546,551,5,84,73,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031556,SNTR-528,Umar Utami,Halaqah Imam Hamzah,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-08-22 14:49:00,19,362,365,3,88,77,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2031557,SNTR-1443,Rafi Maulana,Halaqah Imam Hamzah,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-04-08 10:20:00,26,504,507,3,85,86,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031558,SNTR-968,Taufiq Suryono,Halaqah Imam Ibnu Katsir,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-02-14 11:45:00,12,225,226,1,73,70,I'adah (Wajib Ulang),350000
STR-QUR-2031559,SNTR-1198,Rania Firmansyah,Halaqah Imam Nafi,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-01-26 20:10:00,1,6,26,20,69,77,I'adah (Wajib Ulang),350000
STR-QUR-2031560,SNTR-1431,Nurul Lestari,Halaqah Imam Hamzah,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-02-19 20:48:00,28,545,546,1,96,93,Mumtaz (Lulus Sempurna),0
STR-QUR-2031561,SNTR-1241,Taufiq Lestari,Halaqah Imam Hamzah,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-02-01 15:09:00,24,470,473,3,79,74,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031562,SNTR-911,Putri Hakim,Halaqah Imam Hamzah,PRG-01,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-09-23 09:19:00,30,588,608,20,67,100,I'adah (Wajib Ulang),350000
STR-QUR-2031563,SNTR-942,Rizky Kusuma,Halaqah Imam Ibnu Katsir,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-02-19 09:25:00,10,184,185,1,75,87,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031564,SNTR-490,Ahmad Suryono,Halaqah Imam Ashim,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-10-22 21:38:00,27,526,536,10,70,86,I'adah (Wajib Ulang),400000
STR-QUR-2031565,SNTR-875,Dina Pratama,Halaqah Imam Abu Amr,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-05-29 08:30:00,9,162,163,1,83,90,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031566,SNTR-683,Rizky Ramadhan,Halaqah Imam Hamzah,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-07-02 08:59:00,23,442,444,2,78,70,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031567,SNTR-1102,Harun Maulana,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-01-30 17:05:00,13,249,250,1,94,75,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031568,SNTR-784,Rafi Saputra,Halaqah Imam Ashim,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-07-20 21:24:00,24,468,473,5,97,78,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031569,SNTR-324,Ali Kusuma,Halaqah Imam Abu Amr,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-01-11 15:44:00,18,350,360,10,85,83,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031570,SNTR-678,Danang Kusuma,Halaqah Imam Nafi,PRG-03,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-10-04 11:52:00,3,48,58,10,76,99,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031571,SNTR-313,Farhan Santoso,Halaqah Imam Ashim,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-12-25 13:26:00,11,204,224,20,68,78,I'adah (Wajib Ulang),350000
STR-QUR-2031572,SNTR-982,Rizky Hidayat,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-05-23 11:14:00,29,564,565,1,81,73,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031573,SNTR-784,Taufiq Lestari,Halaqah Imam Abu Amr,PRG-03,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-04-01 13:15:00,30,589,599,10,87,97,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031574,SNTR-1090,Zahra Saputra,Halaqah Imam Hamzah,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-29 16:39:00,9,170,180,10,92,85,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031575,SNTR-554,Farhan Maulana,Halaqah Imam Ibnu Katsir,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-04-18 12:45:00,8,143,163,20,71,88,I'adah (Wajib Ulang),300000
STR-QUR-2031576,SNTR-198,Umar Nugroho,Halaqah Imam Nafi,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-07-25 10:29:00,2,30,40,10,66,98,I'adah (Wajib Ulang),350000
STR-QUR-2031577,SNTR-376,Muhammad Kusuma,Halaqah Imam Abu Amr,PRG-01,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-11-26 13:21:00,28,547,549,2,73,88,I'adah (Wajib Ulang),0
STR-QUR-2031578,SNTR-1390,Hasan Pratama,Halaqah Imam Ibnu Katsir,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-10-10 19:57:00,17,322,332,10,86,99,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031579,SNTR-1334,Danang Hidayat,Halaqah Imam Nafi,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-10-29 16:59:00,18,349,354,5,81,95,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2031580,SNTR-370,Rania Firmansyah,Halaqah Imam Nafi,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-03-23 10:36:00,19,365,385,20,68,73,I'adah (Wajib Ulang),250000
STR-QUR-2031581,SNTR-358,Azizah Maulana,Halaqah Imam Abu Amr,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-01-13 15:12:00,16,303,308,5,65,83,I'adah (Wajib Ulang),250000
STR-QUR-2031582,SNTR-1270,Hasan Utami,Halaqah Imam Nafi,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-07 16:47:00,27,523,524,1,91,70,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031583,SNTR-454,Ahmad Hidayat,Halaqah Imam Hamzah,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-06-15 15:08:00,15,284,289,5,65,99,I'adah (Wajib Ulang),250000
STR-QUR-2031584,SNTR-1054,Fikri Hakim,Halaqah Imam Ashim,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-12-03 17:49:00,23,447,457,10,71,84,I'adah (Wajib Ulang),250000
STR-QUR-2031585,SNTR-228,Umar Ramadhan,Halaqah Imam Ashim,PRG-05,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-10-19 12:19:00,28,545,546,1,68,71,I'adah (Wajib Ulang),500000
STR-QUR-2031586,SNTR-487,Safira Ramadhan,Halaqah Imam Ashim,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-04-13 12:40:00,14,261,262,1,93,89,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031587,SNTR-505,Dina Ramadhan,Halaqah Imam Ashim,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-04-04 19:09:00,14,270,280,10,98,97,Mumtaz (Lulus Sempurna),250000
STR-QUR-2031588,SNTR-264,Nisa Pratama,Halaqah Imam Nafi,PRG-02,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-09-29 15:29:00,18,346,356,10,93,83,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031589,SNTR-640,Fikri Maulana,Halaqah Imam Nafi,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-09-03 19:28:00,26,509,512,3,65,92,I'adah (Wajib Ulang),350000
STR-QUR-2031590,SNTR-724,Ibrahim Wijaya,Halaqah Imam Ibnu Katsir,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-24 07:27:00,16,309,312,3,75,92,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031591,SNTR-569,Hasan Hidayat,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-25 13:16:00,7,124,126,2,75,81,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031592,SNTR-514,Ali Maulana,Halaqah Imam Ibnu Katsir,PRG-03,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-06-10 09:51:00,8,148,151,3,74,100,I'adah (Wajib Ulang),400000
STR-QUR-2031593,SNTR-436,Rafi Firmansyah,Halaqah Imam Abu Amr,PRG-05,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-08-11 17:26:00,11,203,205,2,98,75,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031594,SNTR-1313,Fikri Kusuma,Halaqah Imam Hamzah,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-08-25 20:17:00,17,325,330,5,91,73,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031595,SNTR-526,Hasan Saputra,Halaqah Imam Ashim,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-08-20 08:22:00,27,527,547,20,77,70,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031596,SNTR-1200,Dina Nugroho,Halaqah Imam Ibnu Katsir,PRG-03,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-04-23 14:00:00,5,90,95,5,73,91,I'adah (Wajib Ulang),400000
STR-QUR-2031597,SNTR-1085,Laila Pratama,Halaqah Imam Abu Amr,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-03-09 20:32:00,16,310,315,5,81,77,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2031598,SNTR-197,Fikri Saputra,Halaqah Imam Ibnu Katsir,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-08-29 14:35:00,26,504,506,2,84,83,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031599,SNTR-1198,Rizky Utami,Halaqah Imam Nafi,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-07-10 21:00:00,9,170,171,1,68,96,I'adah (Wajib Ulang),250000
STR-QUR-2031600,SNTR-886,Harun Ramadhan,Halaqah Imam Nafi,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-06-02 14:54:00,5,86,96,10,79,100,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2031601,SNTR-801,Umar Maulana,Halaqah Imam Hamzah,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-04-25 14:07:00,4,66,71,5,91,74,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031602,SNTR-833,Nisa Saputra,Halaqah Imam Hamzah,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-01-25 13:23:00,9,163,166,3,87,80,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2031603,SNTR-855,Ilham Utami,Halaqah Imam Nafi,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-10-25 10:22:00,9,167,168,1,79,87,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031604,SNTR-521,Khadijah Wijaya,Halaqah Imam Hamzah,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-09-24 20:31:00,20,386,388,2,71,99,I'adah (Wajib Ulang),0
STR-QUR-2031605,SNTR-730,Muhammad Lestari,Halaqah Imam Hamzah,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-11-24 17:48:00,3,45,47,2,65,95,I'adah (Wajib Ulang),300000
STR-QUR-2031606,SNTR-883,Hana Santoso,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-12-30 13:03:00,10,188,193,5,93,79,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2031607,SNTR-1243,Umar Wijaya,Halaqah Imam Ibnu Katsir,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-10-07 18:29:00,24,465,475,10,94,93,Mumtaz (Lulus Sempurna),350000
STR-QUR-2031608,SNTR-1292,Rizky Nugroho,Halaqah Imam Ashim,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-12-14 08:15:00,5,87,107,20,82,84,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2031609,SNTR-1053,Harun Hidayat,Halaqah Imam Ibnu Katsir,PRG-02,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-03-21 14:50:00,10,189,190,1,97,79,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2031610,SNTR-1278,Ahmad Wijaya,Halaqah Imam Abu Amr,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-05-18 20:29:00,25,490,493,3,66,77,I'adah (Wajib Ulang),0
STR-QUR-2031611,SNTR-1045,Ilham Maulana,Halaqah Imam Ibnu Katsir,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-03-04 16:26:00,23,445,447,2,77,76,Jayyid Jiddan (Lulus Baik),400000
