id_transaksi_mart,tgl_transaksi,id_anggota,nama_anggota,tipe_anggota,kode_produk,nama_produk,kategori_produk,harga_jual,harga_pokok,qty_beli,total_omset,laba_kotor,metode_bayar,poin_keaktifan_shu
KOP-20257192,2025-11-11 07:22:00,ANG-1741,Ilham Suryono,Ustadz / Pengajar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,Saldo Tabungan Wadiah Koperasi,4
KOP-20257193,2025-12-01 11:50:00,ANG-242,Safira Lestari,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,QRIS Kopontren,0
KOP-20257194,2025-01-10 12:44:00,ANG-1370,Fikri Santoso,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),2
KOP-20257195,2025-08-14 21:34:00,ANG-2359,Aisyah Kusuma,Karyawan Pesantren,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,2
KOP-20257196,2025-11-03 07:01:00,ANG-1642,Khadijah Firmansyah,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,QRIS Kopontren,0
KOP-20257197,2025-06-24 19:44:00,ANG-2450,Harun Pratama,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,4,100000,52000,Tunai,8
KOP-20257198,2025-07-10 14:06:00,ANG-1923,Rizky Santoso,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257199,2025-08-30 08:12:00,ANG-2480,Taufiq Kusuma,Wali Santri / Tamu,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,2,36000,14000,Kartu Santri Smart Card (RFID),0
KOP-20257200,2025-03-08 15:31:00,ANG-2254,Umar Kusuma,Masyarakat Sekitar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257201,2025-06-07 09:09:00,ANG-1874,Nisa Ramadhan,Ustadz / Pengajar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Tunai,2
KOP-20257202,2025-08-27 12:21:00,ANG-1502,Zaid Wijaya,Ustadz / Pengajar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,Tunai,4
KOP-20257203,2025-10-10 08:02:00,ANG-1993,Fatimah Utami,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,QRIS Kopontren,0
KOP-20257204,2025-03-09 18:05:00,ANG-293,Nisa Hidayat,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,QRIS Kopontren,4
KOP-20257205,2025-08-05 12:47:00,ANG-866,Zahra Lestari,Ustadz / Pengajar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,2
KOP-20257206,2025-05-26 20:41:00,ANG-2085,Fikri Nugroho,Ustadz / Pengajar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Tunai,2
KOP-20257207,2025-12-30 10:48:00,ANG-2064,Khadijah Pratama,Ustadz / Pengajar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Kartu Santri Smart Card (RFID),2
KOP-20257208,2025-11-14 19:11:00,ANG-1049,Aisyah Maulana,Santri Asrama,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257209,2025-12-05 21:27:00,ANG-1254,Nurul Santoso,Karyawan Pesantren,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,4,72000,28000,QRIS Kopontren,8
KOP-20257210,2025-06-29 17:09:00,ANG-2125,Laila Pratama,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,6,270000,102000,QRIS Kopontren,0
KOP-20257211,2025-12-31 07:08:00,ANG-2353,Farhan Hidayat,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,3,10500,4500,Saldo Tabungan Wadiah Koperasi,6
KOP-20257212,2025-05-31 21:49:00,ANG-2239,Rizky Nugroho,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,12,72000,33600,Saldo Tabungan Wadiah Koperasi,24
KOP-20257213,2025-05-10 11:44:00,ANG-2218,Fikri Hakim,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257214,2025-05-16 15:09:00,ANG-922,Rafi Hidayat,Karyawan Pesantren,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Tunai,2
KOP-20257215,2025-11-16 20:41:00,ANG-1567,Harun Lestari,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,4,380000,140000,QRIS Kopontren,0
KOP-20257216,2025-09-25 08:24:00,ANG-999,Laila Kusuma,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257217,2025-01-16 16:58:00,ANG-103,Ahmad Hakim,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Saldo Tabungan Wadiah Koperasi,2
KOP-20257218,2025-06-03 14:37:00,ANG-109,Taufiq Hidayat,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,4,24000,11200,Tunai,0
KOP-20257219,2025-12-01 13:28:00,ANG-1955,Laila Nugroho,Santri Asrama,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,6,150000,78000,Saldo Tabungan Wadiah Koperasi,12
KOP-20257220,2025-12-26 10:02:00,ANG-575,Ilham Maulana,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Kartu Santri Smart Card (RFID),4
KOP-20257221,2025-10-19 07:25:00,ANG-1803,Harun Nugroho,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,3,75000,39000,Kartu Santri Smart Card (RFID),6
KOP-20257222,2025-02-20 15:02:00,ANG-881,Ahmad Kusuma,Masyarakat Sekitar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,2,12000,5600,Saldo Tabungan Wadiah Koperasi,0
KOP-20257223,2025-04-27 19:34:00,ANG-1948,Rizky Hakim,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Tunai,4
KOP-20257224,2025-02-24 09:20:00,ANG-1214,Dina Kusuma,Karyawan Pesantren,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,4,14000,6000,Saldo Tabungan Wadiah Koperasi,8
KOP-20257225,2025-04-24 17:32:00,ANG-988,Salma Maulana,Masyarakat Sekitar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,4,32000,14000,QRIS Kopontren,0
KOP-20257226,2025-07-02 07:52:00,ANG-1404,Khadijah Hakim,Santri Asrama,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Kartu Santri Smart Card (RFID),2
KOP-20257227,2025-04-19 11:46:00,ANG-246,Harun Hakim,Ustadz / Pengajar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,QRIS Kopontren,2
KOP-20257228,2025-04-12 10:36:00,ANG-633,Ibrahim Wijaya,Ustadz / Pengajar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257229,2025-07-20 21:55:00,ANG-1727,Fikri Lestari,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Kartu Santri Smart Card (RFID),0
KOP-20257230,2025-12-30 09:01:00,ANG-528,Danang Saputra,Wali Santri / Tamu,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257231,2025-09-03 19:59:00,ANG-368,Ibrahim Hidayat,Ustadz / Pengajar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257232,2025-02-24 15:57:00,ANG-135,Hana Hakim,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,QRIS Kopontren,0
KOP-20257233,2025-09-03 09:00:00,ANG-2362,Fikri Ramadhan,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,3,18000,8400,Kartu Santri Smart Card (RFID),6
KOP-20257234,2025-01-08 18:24:00,ANG-806,Azizah Nugroho,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Tunai,0
KOP-20257235,2025-12-23 08:07:00,ANG-2147,Fikri Saputra,Santri Asrama,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,3,285000,105000,QRIS Kopontren,6
KOP-20257236,2025-02-04 13:01:00,ANG-1279,Maryam Firmansyah,Santri Asrama,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,2,36000,14000,Tunai,4
KOP-20257237,2025-01-27 19:01:00,ANG-1135,Taufiq Firmansyah,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Saldo Tabungan Wadiah Koperasi,0
KOP-20257238,2025-12-04 15:14:00,ANG-978,Khadijah Utami,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Tunai,0
KOP-20257239,2025-01-17 20:59:00,ANG-1569,Rania Saputra,Wali Santri / Tamu,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,QRIS Kopontren,0
KOP-20257240,2025-03-11 13:12:00,ANG-1888,Ali Wijaya,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Tunai,0
KOP-20257241,2025-04-04 20:33:00,ANG-1584,Maryam Ramadhan,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,Kartu Santri Smart Card (RFID),0
KOP-20257242,2025-03-17 10:54:00,ANG-1083,Zaid Pratama,Ustadz / Pengajar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,2
KOP-20257243,2025-06-03 14:55:00,ANG-1219,Rizky Suryono,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Tunai,0
KOP-20257244,2025-11-25 17:21:00,ANG-2137,Rania Hidayat,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,3,10500,4500,Kartu Santri Smart Card (RFID),6
KOP-20257245,2025-08-24 08:22:00,ANG-2225,Rizky Santoso,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,4,260000,100000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257246,2025-11-29 21:05:00,ANG-1848,Danang Maulana,Karyawan Pesantren,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,Saldo Tabungan Wadiah Koperasi,4
KOP-20257247,2025-09-04 08:00:00,ANG-2294,Salma Firmansyah,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Kartu Santri Smart Card (RFID),0
KOP-20257248,2025-01-25 11:01:00,ANG-2278,Aisyah Pratama,Ustadz / Pengajar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,6,21000,9000,QRIS Kopontren,12
KOP-20257249,2025-06-14 13:43:00,ANG-822,Taufiq Lestari,Santri Asrama,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,QRIS Kopontren,2
KOP-20257250,2025-09-14 12:34:00,ANG-1119,Ahmad Santoso,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Kartu Santri Smart Card (RFID),2
KOP-20257251,2025-07-29 13:40:00,ANG-2496,Maryam Lestari,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,12,42000,18000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257252,2025-11-02 12:03:00,ANG-123,Maryam Ramadhan,Masyarakat Sekitar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,3,18000,8400,QRIS Kopontren,0
KOP-20257253,2025-11-04 16:15:00,ANG-848,Rafi Wijaya,Karyawan Pesantren,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,6,21000,9000,Kartu Santri Smart Card (RFID),12
KOP-20257254,2025-12-21 11:53:00,ANG-1729,Zaid Hidayat,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257255,2025-08-05 09:09:00,ANG-1956,Fikri Kusuma,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,QRIS Kopontren,0
KOP-20257256,2025-01-11 08:11:00,ANG-761,Maryam Hidayat,Wali Santri / Tamu,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,4,180000,68000,QRIS Kopontren,0
KOP-20257257,2025-10-04 18:26:00,ANG-1190,Ali Pratama,Ustadz / Pengajar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,Tunai,4
KOP-20257258,2025-09-26 15:22:00,ANG-2003,Maryam Hidayat,Wali Santri / Tamu,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Kartu Santri Smart Card (RFID),0
KOP-20257259,2025-03-07 21:40:00,ANG-1318,Umar Kusuma,Wali Santri / Tamu,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),0
KOP-20257260,2025-10-28 08:37:00,ANG-1379,Hana Lestari,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,4,72000,28000,Kartu Santri Smart Card (RFID),0
KOP-20257261,2025-09-30 18:54:00,ANG-372,Nisa Ramadhan,Masyarakat Sekitar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,2,12000,5600,Tunai,0
KOP-20257262,2025-03-03 14:37:00,ANG-2260,Azizah Utami,Santri Asrama,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Kartu Santri Smart Card (RFID),2
KOP-20257263,2025-07-09 08:12:00,ANG-1471,Ilham Santoso,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,2,190000,70000,Kartu Santri Smart Card (RFID),0
KOP-20257264,2025-09-07 16:07:00,ANG-1438,Rizky Santoso,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,3,10500,4500,QRIS Kopontren,0
KOP-20257265,2025-02-02 17:46:00,ANG-1129,Taufiq Pratama,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Kartu Santri Smart Card (RFID),0
KOP-20257266,2025-01-12 07:27:00,ANG-1573,Fikri Firmansyah,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,QRIS Kopontren,0
KOP-20257267,2025-05-23 17:00:00,ANG-1414,Safira Ramadhan,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,4,100000,52000,QRIS Kopontren,8
KOP-20257268,2025-11-22 17:39:00,ANG-1803,Fikri Pratama,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,3,75000,39000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257269,2025-04-15 15:23:00,ANG-1316,Farhan Lestari,Wali Santri / Tamu,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Kartu Santri Smart Card (RFID),0
KOP-20257270,2025-01-10 20:02:00,ANG-661,Taufiq Firmansyah,Santri Asrama,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,2,190000,70000,Saldo Tabungan Wadiah Koperasi,4
KOP-20257271,2025-09-30 19:53:00,ANG-1111,Safira Utami,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,Kartu Santri Smart Card (RFID),0
KOP-20257272,2025-04-26 16:07:00,ANG-2050,Aisyah Saputra,Karyawan Pesantren,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,QRIS Kopontren,2
KOP-20257273,2025-09-03 17:52:00,ANG-1574,Ali Santoso,Karyawan Pesantren,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Tunai,2
KOP-20257274,2025-10-28 07:29:00,ANG-2258,Dina Utami,Santri Asrama,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Tunai,2
KOP-20257275,2025-09-13 21:06:00,ANG-1025,Aisyah Hakim,Ustadz / Pengajar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,4,14000,6000,Tunai,8
KOP-20257276,2025-07-06 21:34:00,ANG-1117,Khadijah Firmansyah,Karyawan Pesantren,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,QRIS Kopontren,4
KOP-20257277,2025-05-15 18:06:00,ANG-1148,Muhammad Suryono,Karyawan Pesantren,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Kartu Santri Smart Card (RFID),2
KOP-20257278,2025-08-23 16:00:00,ANG-1056,Zahra Firmansyah,Santri Asrama,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,3,135000,51000,Kartu Santri Smart Card (RFID),6
KOP-20257279,2025-06-08 21:01:00,ANG-2124,Hasan Ramadhan,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Saldo Tabungan Wadiah Koperasi,2
KOP-20257280,2025-10-11 14:02:00,ANG-1537,Ibrahim Wijaya,Karyawan Pesantren,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257281,2025-03-14 18:15:00,ANG-1442,Ibrahim Firmansyah,Masyarakat Sekitar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),0
KOP-20257282,2025-08-17 20:44:00,ANG-1959,Nisa Hidayat,Santri Asrama,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Kartu Santri Smart Card (RFID),4
KOP-20257283,2025-01-06 09:24:00,ANG-668,Khadijah Saputra,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,4,24000,11200,Kartu Santri Smart Card (RFID),8
KOP-20257284,2025-05-25 18:21:00,ANG-2393,Rafi Suryono,Ustadz / Pengajar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,2
KOP-20257285,2025-07-05 21:03:00,ANG-1270,Ibrahim Utami,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Kartu Santri Smart Card (RFID),0
KOP-20257286,2025-11-01 18:55:00,ANG-844,Ali Ramadhan,Karyawan Pesantren,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,6,570000,210000,Saldo Tabungan Wadiah Koperasi,12
KOP-20257287,2025-02-17 15:06:00,ANG-425,Fikri Ramadhan,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,3,195000,75000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257288,2025-01-11 08:04:00,ANG-204,Fatimah Firmansyah,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,6,570000,210000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257289,2025-04-17 12:29:00,ANG-705,Ali Nugroho,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,6,390000,150000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257290,2025-09-08 07:43:00,ANG-771,Ahmad Maulana,Karyawan Pesantren,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Saldo Tabungan Wadiah Koperasi,2
KOP-20257291,2025-10-07 21:37:00,ANG-776,Harun Kusuma,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,3,135000,51000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257292,2025-11-05 18:25:00,ANG-1226,Umar Kusuma,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Tunai,4
KOP-20257293,2025-02-20 18:33:00,ANG-1048,Aisyah Hidayat,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,3,135000,51000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257294,2025-03-05 20:05:00,ANG-286,Taufiq Utami,Wali Santri / Tamu,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Kartu Santri Smart Card (RFID),0
KOP-20257295,2025-10-15 18:45:00,ANG-1457,Muhammad Kusuma,Santri Asrama,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,2
KOP-20257296,2025-10-20 11:40:00,ANG-2356,Zaid Kusuma,Santri Asrama,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,QRIS Kopontren,4
KOP-20257297,2025-09-13 08:22:00,ANG-2212,Nurul Saputra,Wali Santri / Tamu,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Kartu Santri Smart Card (RFID),0
KOP-20257298,2025-02-21 10:57:00,ANG-988,Aisyah Wijaya,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257299,2025-05-02 14:16:00,ANG-2335,Aisyah Utami,Ustadz / Pengajar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,3,24000,10500,Saldo Tabungan Wadiah Koperasi,6
KOP-20257300,2025-11-23 08:45:00,ANG-1377,Zaid Utami,Masyarakat Sekitar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,2,190000,70000,Kartu Santri Smart Card (RFID),0
KOP-20257301,2025-10-22 21:29:00,ANG-1572,Azizah Wijaya,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257302,2025-06-14 10:08:00,ANG-1753,Taufiq Maulana,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257303,2025-11-09 14:25:00,ANG-858,Maryam Firmansyah,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Tunai,4
KOP-20257304,2025-06-17 20:21:00,ANG-2272,Rafi Hidayat,Wali Santri / Tamu,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,3,135000,51000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257305,2025-12-24 20:51:00,ANG-2057,Taufiq Hakim,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,6,108000,42000,Kartu Santri Smart Card (RFID),0
KOP-20257306,2025-12-09 12:56:00,ANG-2400,Khadijah Saputra,Santri Asrama,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,4,180000,68000,QRIS Kopontren,8
KOP-20257307,2025-01-25 19:57:00,ANG-1689,Danang Nugroho,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,2,190000,70000,Tunai,0
KOP-20257308,2025-09-28 21:53:00,ANG-396,Ahmad Wijaya,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,Saldo Tabungan Wadiah Koperasi,0
KOP-20257309,2025-12-30 08:34:00,ANG-344,Zaid Wijaya,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Kartu Santri Smart Card (RFID),2
KOP-20257310,2025-02-12 09:41:00,ANG-1834,Taufiq Santoso,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,Saldo Tabungan Wadiah Koperasi,4
KOP-20257311,2025-01-06 18:47:00,ANG-1012,Umar Saputra,Wali Santri / Tamu,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,QRIS Kopontren,0
KOP-20257312,2025-07-25 08:45:00,ANG-207,Rizky Ramadhan,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,4,100000,52000,Tunai,0
